RollID,Campaign,Episode,Time,Player,Character,Type of Roll,D20?,Total Roll,Natural Roll,Crit?,Notes
28224,The Mighty Nein,136,03:05:46,Liam,Caleb,Other,No,87,null,No,Wild Magic d100- Caleb is a sheep
28225,The Mighty Nein,136,03:15:28,Ashley,Yasha,Strength Save,Yes,null,null,No,disregarded due to advantage
28226,The Mighty Nein,136,03:15:28,Ashley,Yasha,Strength Save,Yes,29,19,No,null
28227,The Mighty Nein,136,03:15:29,Travis,Fjord,Spell Attack,Yes,18,8,No,Eldritch Blast against Elemental
28228,The Mighty Nein,136,03:16:02,Travis,Fjord,Spell Attack,Yes,13,3,No,Eldritch Blast against Elemental
28229,The Mighty Nein,136,03:16:07,Travis,Fjord,Spell Attack,Yes,23,13,No,Eldritch Blast against Elemental
28230,The Mighty Nein,136,03:16:16,Travis,Fjord,Damage,No,22,null,No,null
28231,The Mighty Nein,136,03:21:03,Sam,Veth,Arcana,Yes,7,4,No,null
28232,The Mighty Nein,136,03:22:52,Laura,Jester,d20,Yes,5,5,No,Elemental goes after duplicate
28233,The Mighty Nein,136,03:23:56,Taliesin,Caduceus,Damage,No,20,null,No,Shield of Retribution
28234,The Mighty Nein,136,03:25:18,Travis,Fjord,Strength Save,Yes,21,19,No,null
28235,The Mighty Nein,136,03:27:27,Travis,Fjord,Spell Attack,Yes,23,13,No,Eldritch Blast against Elemental Tendril
28236,The Mighty Nein,136,03:27:30,Travis,Fjord,Spell Attack,Yes,14,4,No,Eldritch Blast against Elemental Tendril
28237,The Mighty Nein,136,03:27:36,Travis,Fjord,Spell Attack,Yes,11,1,Yes,Eldritch Blast against Elemental Tendril
28238,The Mighty Nein,136,03:27:44,Travis,Fjord,Damage,No,11,null,No,null
28239,The Mighty Nein,136,03:32:00,Laura,Jester,Strength Save,Yes,7,null,No,with Guidance
28240,The Mighty Nein,136,03:32:00,Laura,Jester,Other,No,2,null,No,Guidance
28241,The Mighty Nein,137,00:15:37,Marisha,Beau,Perception,Yes,11,7,No,null
28242,The Mighty Nein,137,00:20:22,Travis,Fjord,Perception,Yes,15,12,No,null
28243,The Mighty Nein,137,00:24:08,Travis,Fjord,Perception,Yes,22,19,No,null
28244,The Mighty Nein,137,00:34:45,Travis,Fjord,Perception,Yes,null,null,No,null
28245,The Mighty Nein,137,00:34:45,Travis,Fjord,Perception,Yes,23,20,Yes,null
28246,The Mighty Nein,137,00:38:02,Taliesin,Caduceus,Perception,Yes,25,15,No,null
28247,The Mighty Nein,137,00:38:58,Laura,Jester,Medicine,Yes,26,16,No,null
28248,The Mighty Nein,137,00:39:29,Taliesin,Caduceus,Attack,Yes,17,10,No,Staff against Sheep!Caleb
28249,The Mighty Nein,137,00:39:58,Taliesin,Caduceus,Damage,No,5,null,No,Caleb is no longer a sheep
28250,The Mighty Nein,137,00:41:35,Marisha,Beau,Perception,Yes,null,null,No,disregarded due to advantage
28251,The Mighty Nein,137,00:41:35,Marisha,Beau,Perception,Yes,20,16,No,with Guidance
28252,The Mighty Nein,137,00:46:11,Taliesin,Caduceus,Healing,No,21,null,No,Prayer of Healing (4th)
28253,The Mighty Nein,137,00:51:10,Liam,Caleb,Perception,Yes,null,null,No,null
28254,The Mighty Nein,137,00:51:10,Taliesin,Caduceus,Perception,Yes,null,20,Yes,with Guidance
28255,The Mighty Nein,137,00:51:10,Taliesin,Caduceus,Other,No,4,null,No,Guidance
28256,The Mighty Nein,137,01:07:44,Laura,Jester,Insight,Yes,9,4,No,null
28257,The Mighty Nein,137,01:16:12,Liam,Caleb,Deception,Yes,null,null,No,disregarded due to disadvantage
28258,The Mighty Nein,137,01:16:12,Liam,Caleb,Deception,Yes,14,5,No,null
28259,The Mighty Nein,137,01:18:03,Liam,Caleb,Deception,Yes,null,null,No,disregarded due to disadvantage
28260,The Mighty Nein,137,01:18:03,Liam,Caleb,Deception,Yes,21,12,No,null
28261,The Mighty Nein,137,01:19:52,Liam,Caleb,Initiative,Yes,7,6,No,null
28262,The Mighty Nein,137,01:19:52,Marisha,Beau,Initiative,Yes,21,17,No,null
28263,The Mighty Nein,137,01:19:52,Ashley,Yasha,Initiative,Yes,21,18,No,null
28264,The Mighty Nein,137,01:19:52,Travis,Fjord,Initiative,Yes,16,16,No,null
28265,The Mighty Nein,137,01:19:52,Sam,Veth,Initiative,Yes,17,12,No,null
28266,The Mighty Nein,137,01:19:52,Laura,Jester,Initiative,Yes,11,7,No,null
28267,The Mighty Nein,137,01:19:52,Taliesin,Caduceus,Initiative,Yes,6,4,No,null
28268,The Mighty Nein,137,01:48:00,Marisha,Beau,Damage,No,10,null,No,null
28269,The Mighty Nein,137,01:48:22,Marisha,Beau,Attack,Yes,31,19,No,Belabor against Old Lady Horror
28270,The Mighty Nein,137,01:48:26,Marisha,Beau,Attack,Yes,21,9,No,Belabor against Old Lady Horror
28271,The Mighty Nein,137,01:49:15,Marisha,Beau,Damage,No,11,null,No,null
28272,The Mighty Nein,137,01:51:07,Ashley,Yasha,Wisdom,Yes,15,14,No,null
28273,The Mighty Nein,137,01:51:07,Ashley,Yasha,Wisdom,Yes,20,20,Yes,null
28274,The Mighty Nein,137,01:52:15,Ashley,Yasha,Damage,No,36,null,No,null
28275,The Mighty Nein,137,01:52:24,Ashley,Yasha,Attack,Yes,18,6,No,Holy Avenger against Old Lady Horror
28276,The Mighty Nein,137,01:52:25,Ashley,Yasha,Attack,Yes,13,1,Yes,Holy Avenger against Old Lady Horror
28277,The Mighty Nein,137,01:53:54,Sam,Veth,Stealth,Yes,null,null,No,disregarded due to advantage
28278,The Mighty Nein,137,01:53:54,Sam,Veth,Stealth,Yes,27,12,No,null
28279,The Mighty Nein,137,01:57:38,Travis,Fjord,Spell Attack,Yes,28,18,No,Eldritch Blast against CFH2
28280,The Mighty Nein,137,01:57:42,Travis,Fjord,Spell Attack,Yes,15,5,No,Eldritch Blast against CFH2
28281,The Mighty Nein,137,01:57:46,Travis,Fjord,Spell Attack,Yes,28,18,No,Eldritch Blast against CFH2
28282,The Mighty Nein,137,01:58:07,Travis,Fjord,Damage,No,34,null,No,null
28283,The Mighty Nein,137,02:00:30,Liam,Caleb,Strength Save,Yes,18,17,No,null
28284,The Mighty Nein,137,02:00:30,Liam,Caleb,Strength Save,Yes,19,18,No,disregarded
28285,The Mighty Nein,137,02:01:42,Liam,Caleb,Strength Save,Yes,15,14,No,null
28286,The Mighty Nein,137,02:01:42,Liam,Caleb,Strength Save,Yes,18,17,No,disregarded
28287,The Mighty Nein,137,02:04:09,Laura,Jester,Spell Attack,Yes,25,15,No,Guiding Bolt against CFH2
28288,The Mighty Nein,137,02:04:09,Laura,Jester,Spell Attack,Yes,28,18,No,Guiding Bolt against CFH2
28289,The Mighty Nein,137,02:04:28,Laura,Jester,Damage,No,24,null,No,CF2 dies
28290,The Mighty Nein,137,02:09:05,Liam,Caleb,Damage,No,33,null,No,CFH4 and CFH 3 die
28291,The Mighty Nein,137,02:11:03,Taliesin,Caduceus,Damage,No,20,null,No,null
28292,The Mighty Nein,137,02:11:59,Liam,Caleb,Wisdom Save,Yes,16,7,No,null
28293,The Mighty Nein,137,02:12:10,Marisha,Beau,Wisdom Save,Yes,null,null,No,Beau is confused
28294,The Mighty Nein,137,02:12:37,Marisha,Beau,Other,No,7,null,No,d8- Beau attacks Yasha in her confusion
28295,The Mighty Nein,137,02:13:10,Marisha,Beau,Attack,Yes,29,17,No,Belabor against Yasha
28296,The Mighty Nein,137,02:13:17,Marisha,Beau,Attack,Yes,21,9,No,Belabor against Yasha
28297,The Mighty Nein,137,02:13:40,Marisha,Beau,Damage,No,13,null,No,null
28298,The Mighty Nein,137,02:13:40,Marisha,Beau,Damage,No,13,null,No,null
28299,The Mighty Nein,137,02:15:33,Ashley,Yasha,Attack,Yes,13,1,Yes,Holy Avenger against Old Lady Horror
28300,The Mighty Nein,137,02:15:44,Ashley,Yasha,Attack,Yes,22,10,No,Holy Avenger against Old Lady Horror
28301,The Mighty Nein,137,02:16:31,Ashley,Yasha,Damage,No,36,null,No,Old Lady Horror dies
28302,The Mighty Nein,137,02:18:04,Sam,Veth,Stealth,Yes,27,12,No,null
28303,The Mighty Nein,137,02:18:33,Sam,Veth,Attack,Yes,17,2,No,Crossbow against CFH1
28304,The Mighty Nein,137,02:18:47,Sam,Veth,Damage,No,8,null,No,null
28305,The Mighty Nein,137,02:19:25,Travis,Fjord,Spell Attack,Yes,27,17,No,Eldritch Blast against CFH
28306,The Mighty Nein,137,02:19:27,Travis,Fjord,Spell Attack,Yes,27,17,No,Eldritch Blast against CFH
28307,The Mighty Nein,137,02:19:30,Travis,Fjord,Spell Attack,Yes,28,18,No,Eldritch Blast against CFH
28308,The Mighty Nein,137,02:19:46,Travis,Fjord,Damage,No,31,null,No,null
28309,The Mighty Nein,137,02:22:08,Laura,Jester,Damage,No,12,null,No,null
28310,The Mighty Nein,137,02:24:52,Liam,Caleb,Spell Attack,Yes,30,20,Yes,Fire Bolt against CFH
28311,The Mighty Nein,137,02:24:59,Liam,Caleb,Damage,No,42,null,No,CFH dies
28312,The Mighty Nein,137,02:27:50,Sam,Veth,Investigation,Yes,29,16,No,null
28313,The Mighty Nein,137,02:29:52,Marisha,Beau,Investigation,Yes,30,16,No,null
28314,The Mighty Nein,137,02:37:53,Travis,Fjord,Perception,Yes,15,12,No,null
28315,The Mighty Nein,137,02:38:12,Marisha,Beau,Investigation,Yes,23,9,No,null
28316,The Mighty Nein,137,02:38:14,Ashley,Yasha,Investigation,Yes,19,13,No,null
28317,The Mighty Nein,137,02:39:03,Travis,Fjord,Investigation,Yes,null,null,No,disregarded due to advantage
28318,The Mighty Nein,137,02:41:53,Sam,Veth,Investigation,Yes,28,15,No,null
28319,The Mighty Nein,137,02:44:05,Liam,Caleb,Investigation,Yes,null,null,No,disregarded due to advantage
28320,The Mighty Nein,137,02:49:22,Liam,Caleb,Investigation,Yes,16,5,No,null
28321,The Mighty Nein,137,03:03:29,Laura,Jester,Stealth,Yes,22,18,No,null
28322,The Mighty Nein,137,03:03:32,Liam,Caleb,Stealth,Yes,7,5,No,null
28323,The Mighty Nein,137,03:03:34,Sam,Veth,Stealth,Yes,25,10,No,null
28324,The Mighty Nein,137,03:03:35,Ashley,Yasha,Stealth,Yes,17,14,No,null
28325,The Mighty Nein,137,03:03:37,Marisha,Beau,Stealth,Yes,24,14,No,null
28326,The Mighty Nein,137,03:04:57,Laura,Jester,Stealth,Yes,23,19,No,null
28327,The Mighty Nein,137,09:24:54,Liam,Caleb,Investigation,Yes,26,15,No,null
28328,The Mighty Nein,138,00:04:49,Ashley,Yasha,Attack,Yes,19,7,No,Holy Avenger against Cree
28329,The Mighty Nein,138,00:14:12,Laura,Jester,Initiative,Yes,23,19,No,null
28330,The Mighty Nein,138,00:14:12,Sam,Veth,Initiative,Yes,22,17,No,null
28331,The Mighty Nein,138,00:14:12,Ashley,Yasha,Initiative,Yes,null,null,No,disregarded due to advantage
28332,The Mighty Nein,138,00:14:12,Ashley,Yasha,Initiative,Yes,20,17,No,null
28333,The Mighty Nein,138,00:14:12,Travis,Fjord,Initiative,Yes,17,17,No,null
28334,The Mighty Nein,138,00:14:12,Liam,Caleb,Initiative,Yes,17,16,No,null
28335,The Mighty Nein,138,00:14:12,Marisha,Beau,Initiative,Yes,15,10,No,null
28336,The Mighty Nein,138,00:14:12,Taliesin,Caduceus,Initiative,Yes,13,11,No,null
28337,The Mighty Nein,138,00:22:48,Sam,Veth,Attack,Yes,23,12,No,TTBB1000 SA against Cree
28338,The Mighty Nein,138,00:23:00,Sam,Veth,Damage,No,60,null,No,null
28339,The Mighty Nein,138,00:25:12,Ashley,Yasha,Dexterity Save,Yes,null,null,No,disregarded due to advantage
28340,The Mighty Nein,138,00:25:12,Ashley,Yasha,Dexterity Save,Yes,24,20,Yes,null
28341,The Mighty Nein,138,00:25:30,Ashley,Yasha,Attack,Yes,20,8,No,Holy Avenger against Cree
28342,The Mighty Nein,138,00:25:40,Ashley,Yasha,Damage,No,34,null,No,null
28343,The Mighty Nein,138,00:26:17,Ashley,Yasha,Attack,Yes,18,6,No,Holy Avenger against Cree
28344,The Mighty Nein,138,00:26:57,Liam,Caleb,Perception,Yes,20,11,No,null
28345,The Mighty Nein,138,00:29:37,Travis,Fjord,Dexterity Save,Yes,10,9,No,null
28346,The Mighty Nein,138,00:30:36,Travis,Fjord,Spell Attack,Yes,24,14,No,Eldritch Blast against Cree
28347,The Mighty Nein,138,00:30:36,Travis,Fjord,Spell Attack,Yes,27,17,No,Eldritch Blast against Cree
28348,The Mighty Nein,138,00:30:36,Travis,Fjord,Spell Attack,Yes,28,18,No,Eldritch Blast against Cree
28349,The Mighty Nein,138,00:30:55,Travis,Fjord,Damage,No,15,null,No,null
28350,The Mighty Nein,138,00:30:55,Travis,Fjord,Damage,No,10,null,No,null
28351,The Mighty Nein,138,00:30:55,Travis,Fjord,Damage,No,14,null,No,null
28352,The Mighty Nein,138,00:34:08,Marisha,Beau,Attack,Yes,13,1,Yes,Belabor against Cree
28353,The Mighty Nein,138,00:34:10,Marisha,Beau,Attack,Yes,26,14,No,Belabor against Cree
28354,The Mighty Nein,138,00:34:20,Marisha,Beau,Damage,No,8,null,No,null
28355,The Mighty Nein,138,00:34:45,Marisha,Beau,Attack,Yes,26,14,No,Unarmed Strike against Cree
28356,The Mighty Nein,138,00:34:45,Marisha,Beau,Attack,Yes,30,18,No,Unarmed Strike against Cree
28357,The Mighty Nein,138,00:35:00,Marisha,Beau,Damage,No,13,null,No,null
28358,The Mighty Nein,138,00:35:00,Marisha,Beau,Damage,No,8,null,No,null
28359,The Mighty Nein,138,00:37:10,Taliesin,Caduceus,Dexterity Save,Yes,12,10,No,Caduceus is grappled
28360,The Mighty Nein,138,00:38:17,Ashley,Yasha,Attack,Yes,26,14,No,Holy Avenger against Cree
28361,The Mighty Nein,138,00:38:35,Ashley,Yasha,Damage,No,20,null,No,null
28362,The Mighty Nein,138,00:41:04,Laura,Jester,Strength,Yes,14,8,No,as giant ape
28363,The Mighty Nein,138,00:43:48,Sam,Veth,Attack,Yes,15,4,No,TTBB1000 against Cree
28364,The Mighty Nein,138,00:43:48,Sam,Veth,Attack,Yes,17,6,No,TTBB1000 against Cree
28365,The Mighty Nein,138,00:44:33,Ashley,Yasha,Attack,Yes,14,2,No,Holy Avenger against Cree
28366,The Mighty Nein,138,00:45:10,Ashley,Yasha,Damage,No,39,null,No,Cree transforms into a Vessel of the Pattern
28367,The Mighty Nein,138,00:52:06,Liam,Caleb,Strength,Yes,10,2,No,Cat's Ire
28368,The Mighty Nein,138,00:53:40,Travis,Fjord,Wisdom Save,Yes,13,9,No,null
28369,The Mighty Nein,138,00:54:15,Travis,Fjord,Attack,Yes,19,6,No,Star Razor against Cree- VotP
28370,The Mighty Nein,138,00:54:15,Travis,Fjord,Attack,Yes,33,20,Yes,Star Razor against Cree- VotP
28371,The Mighty Nein,138,00:54:43,Travis,Fjord,Damage,No,22,null,No,null
28372,The Mighty Nein,138,00:55:05,Travis,Fjord,Damage,No,84,null,No,with Divine Smite (5th)
28373,The Mighty Nein,138,00:59:04,Marisha,Beau,Attack,Yes,11,1,Yes,Unarmed Strike against Cree- VotP
28374,The Mighty Nein,138,00:59:12,Marisha,Beau,Attack,Yes,29,17,No,Unarmed Strike against Cree- VotP
28375,The Mighty Nein,138,00:59:15,Marisha,Beau,Damage,No,15,null,No,null
28376,The Mighty Nein,138,00:59:24,Marisha,Beau,Wisdom Save,Yes,25,16,No,null
28377,The Mighty Nein,138,01:00:44,Taliesin,Caduceus,Wisdom Save,Yes,19,9,No,null
28378,The Mighty Nein,138,01:03:35,Travis,Fjord,Other,No,6,null,No,Armor of Hexes
28379,The Mighty Nein,138,01:04:11,Marisha,Beau,Attack,Yes,22,10,No,Belabor against Cree- VotP
28380,The Mighty Nein,138,01:04:29,Marisha,Beau,Damage,No,14,null,No,null
28381,The Mighty Nein,138,01:06:30,Sam,Veth,Wisdom Save,Yes,9,3,No,null
28382,The Mighty Nein,138,01:06:53,Sam,Veth,Attack,Yes,29,18,No,TTBB1000 against Cree- VotP
28383,The Mighty Nein,138,01:07:00,Sam,Veth,Damage,No,40,null,No,Cree- VotP dies- HDYWTDT
28384,The Mighty Nein,138,01:09:29,Taliesin,Caduceus,Strength,Yes,null,null,No,disregarded due to advantage
28385,The Mighty Nein,138,01:09:29,Taliesin,Caduceus,Strength,Yes,15,15,No,null
28386,The Mighty Nein,138,01:10:59,Liam,Caleb,Strength,Yes,null,null,No,disregarded due to advantage
28387,The Mighty Nein,138,01:10:59,Liam,Caleb,Strength,Yes,18,10,No,Cat's Ire
28388,The Mighty Nein,138,01:12:49,Marisha,Beau,Investigation,Yes,null,null,No,disregarded due to advantage
28389,The Mighty Nein,138,01:12:49,Marisha,Beau,Investigation,Yes,23,9,No,null
28390,The Mighty Nein,138,01:14:48,Travis,Fjord,Investigation,Yes,20,13,No,null
28391,The Mighty Nein,138,01:22:42,Taliesin,Caduceus,Damage,No,31,null,No,Blight (5th)
28392,The Mighty Nein,138,01:42:52,Liam,Caleb,d20,Yes,24,null,No,Plus 5 for spell level- with Guidance
28393,The Mighty Nein,138,02:12:30,Ashley,Yasha,Perception,Yes,null,null,No,disregarded due to advantage
28394,The Mighty Nein,138,02:12:30,Ashley,Yasha,Perception,Yes,21,16,No,null
28395,The Mighty Nein,138,02:20:46,Marisha,Beau,Religion,Yes,27,18,No,null
28396,The Mighty Nein,138,02:21:19,Liam,Caleb,Arcana,Yes,21,10,No,null
28397,The Mighty Nein,138,02:28:06,Marisha,Beau,Wisdom,Yes,17,10,No,Plus 3 for eyes
28398,The Mighty Nein,138,02:40:21,Travis,Fjord,Deception,Yes,24,14,No,null
28399,The Mighty Nein,138,02:43:44,Liam,Caleb,Arcana,Yes,27,16,No,null
28400,The Mighty Nein,138,02:47:57,Marisha,Beau,Perception,Yes,8,3,No,With Guidance
28401,The Mighty Nein,138,02:58:52,Liam,Caleb,Wisdom,Yes,10,7,No,null
28402,The Mighty Nein,138,02:58:52,Marisha,Beau,Wisdom,Yes,24,17,No,null
28403,The Mighty Nein,138,03:07:14,Liam,Caleb,Perception,Yes,19,10,No,null
28404,The Mighty Nein,139,00:15:07,Taliesin,Caduceus,Arcana,Yes,2,3,No,null
28405,The Mighty Nein,139,00:16:37,Travis,Fjord,Perception,Yes,23,20,Yes,disregarded due to disadvantage
28406,The Mighty Nein,139,00:16:37,Travis,Fjord,Perception,Yes,23,20,Yes,null
28407,The Mighty Nein,139,00:16:37,Laura,Jester,Perception,Yes,null,null,No,disregarded due to disadvantage
28408,The Mighty Nein,139,00:16:37,Laura,Jester,Perception,Yes,20,15,No,null
28409,The Mighty Nein,139,00:16:37,Sam,Veth,Perception,Yes,null,null,No,disregarded due to disadvantage
28410,The Mighty Nein,139,00:16:37,Sam,Veth,Perception,Yes,null,null,No,null
28411,The Mighty Nein,139,00:16:37,Ashley,Yasha,Perception,Yes,null,null,No,disregarded due to disadvantage
28412,The Mighty Nein,139,00:16:37,Ashley,Yasha,Perception,Yes,17,12,No,null
28413,The Mighty Nein,139,00:24:37,Taliesin,Caduceus,Stealth,Yes,3,1,Yes,null
28414,The Mighty Nein,139,00:24:37,Sam,Veth,Stealth,Yes,null,null,No,disregarded due to advantage
28415,The Mighty Nein,139,00:24:37,Sam,Veth,Stealth,Yes,28,13,No,null
28416,The Mighty Nein,139,00:24:37,Ashley,Yasha,Stealth,Yes,22,19,No,null
28417,The Mighty Nein,139,00:28:30,Sam,Veth,Insight,Yes,25,19,No,null
28418,The Mighty Nein,139,00:34:35,Travis,Fjord,Perception,Yes,20,17,No,null
28419,The Mighty Nein,139,00:38:04,Laura,Jester,Other,No,17,null,No,Heroes' Feast (everyone gains 17 HP)
28420,The Mighty Nein,139,00:49:30,Laura,Jester,Wisdom,Yes,21,16,No,null
28421,The Mighty Nein,139,00:49:30,Taliesin,Caduceus,Wisdom,Yes,9,4,No,Caduceus gains 1 eye (now has 2)
28422,The Mighty Nein,139,00:52:11,Laura,Jester,Wisdom,Yes,22,17,No,null
28423,The Mighty Nein,139,00:55:11,Sam,Veth,Perception,Yes,17,16,No,null
28424,The Mighty Nein,139,00:55:11,Sam,Veth,Perception,Yes,16,15,No,null
28425,The Mighty Nein,139,00:56:16,Marisha,Beau,Perception,Yes,14,10,No,null
28426,The Mighty Nein,139,01:10:29,Travis,Fjord,Initiative,Yes,20,20,Yes,null
28427,The Mighty Nein,139,01:10:29,Ashley,Yasha,Initiative,Yes,null,null,No,disregarded due to advantage
28428,The Mighty Nein,139,01:10:29,Ashley,Yasha,Initiative,Yes,13,10,No,null
28429,The Mighty Nein,139,01:10:29,Marisha,Beau,Initiative,Yes,24,null,No,with boots
28430,The Mighty Nein,139,01:10:29,Laura,Jester,Initiative,Yes,22,18,No,null
28431,The Mighty Nein,139,01:10:29,Liam,Caleb,Initiative,Yes,16,15,No,null
28432,The Mighty Nein,139,01:10:29,Sam,Veth,Initiative,Yes,8,3,No,null
28433,The Mighty Nein,139,01:10:29,Taliesin,Caduceus,Initiative,Yes,8,5,No,null
28434,The Mighty Nein,139,01:13:10,Sam,Veth,Intelligence Save,Yes,9,1,Yes,disregarded due to advantage
28435,The Mighty Nein,139,01:13:10,Sam,Veth,Intelligence Save,Yes,23,18,No,-1 for eye
28436,The Mighty Nein,139,01:15:02,Laura,Jester,Dexterity Save,Yes,6,2,No,null
28437,The Mighty Nein,139,01:15:02,Liam,Caleb,Dexterity Save,Yes,null,null,No,-4 for eyes
28438,The Mighty Nein,139,01:15:02,Sam,Veth,Dexterity Save,Yes,15,11,No,-2 for eyes
28439,The Mighty Nein,139,01:17:06,Marisha,Beau,Wisdom Save,Yes,25,19,No,-3 for eyes
28440,The Mighty Nein,139,01:19:05,Marisha,Beau,Attack,Yes,18,6,No,Belabor against Lucien
28441,The Mighty Nein,139,01:19:20,Marisha,Beau,Attack,Yes,14,2,No,Belabor against Lucien
28442,The Mighty Nein,139,01:20:12,Marisha,Beau,Attack,Yes,27,15,No,Unarmed Strike against Lucien
28443,The Mighty Nein,139,01:20:13,Marisha,Beau,Attack,Yes,23,11,No,Unarmed Strike against Lucien
28444,The Mighty Nein,139,01:20:22,Marisha,Beau,Damage,No,15,null,No,null
28445,The Mighty Nein,139,01:20:22,Marisha,Beau,Damage,No,15,null,No,null
28446,The Mighty Nein,139,01:25:49,Travis,Fjord,Spell Attack,Yes,28,18,No,Eldritch Blast against Lucien
28447,The Mighty Nein,139,01:25:49,Travis,Fjord,Spell Attack,Yes,30,null,No,Eldritch Blast against Lucien
28448,The Mighty Nein,139,01:25:49,Travis,Fjord,Spell Attack,Yes,14,1,Yes,Eldritch Blast against Lucien
28449,The Mighty Nein,139,01:26:15,Travis,Fjord,Damage,No,19,null,No,null
28450,The Mighty Nein,139,01:26:15,Travis,Fjord,Damage,No,16,null,No,null
28451,The Mighty Nein,139,01:27:12,Travis,Fjord,Constitution Save,Yes,22,18,No,-1 for eye
28452,The Mighty Nein,139,01:31:28,Travis,Fjord,Dexterity Save,Yes,1,2,No,-1 for eye- Fjord is slowed
28453,The Mighty Nein,139,01:34:00,Ashley,Yasha,Attack,Yes,23,11,No,Holy Avenger against Lucien
28454,The Mighty Nein,139,01:34:45,Ashley,Yasha,Damage,No,36,null,No,null
28455,The Mighty Nein,139,01:43:33,Sam,Veth,Attack,Yes,null,null,No,disregarded due to advantage
28456,The Mighty Nein,139,01:43:33,Sam,Veth,Attack,Yes,24,12,No,Aeorian Security Cannon against Lucien
28457,The Mighty Nein,139,01:43:54,Sam,Veth,Damage,No,53,null,No,null
28458,The Mighty Nein,139,01:47:04,Marisha,Beau,Constitution Save,Yes,28,20,Yes,-3 for eyes
28459,The Mighty Nein,139,01:48:55,Ashley,Yasha,Wisdom Save,Yes,null,null,No,disregarded due to advantage
28460,The Mighty Nein,139,01:48:55,Ashley,Yasha,Wisdom Save,Yes,14,13,No,Yasha is Charmed
28461,The Mighty Nein,139,01:52:52,Marisha,Beau,Attack,Yes,11,1,Yes,disregarded due to advantage
28462,The Mighty Nein,139,01:52:52,Marisha,Beau,Attack,Yes,18,4,No,Belabor against Lucien
28463,The Mighty Nein,139,01:53:27,Marisha,Beau,Attack,Yes,31,19,No,Belabor against Lucien
28464,The Mighty Nein,139,01:53:27,Marisha,Beau,Damage,No,15,null,No,null
28465,The Mighty Nein,139,01:54:19,Marisha,Beau,Persuasion,Yes,14,13,No,disregarded due to advantage
28466,The Mighty Nein,139,01:54:19,Marisha,Beau,Persuasion,Yes,16,15,No,Lucien loses 1 Legendary Action
28467,The Mighty Nein,139,01:59:17,Laura,Jester,Persuasion,Yes,8,2,No,null
28468,The Mighty Nein,139,02:00:37,Travis,Fjord,Persuasion,Yes,22,17,No,Lucien loses 1 Legendary Action
28469,The Mighty Nein,139,02:02:04,Travis,Fjord,Constitution Save,Yes,19,14,No,disregarded
28470,The Mighty Nein,139,02:02:24,Travis,Fjord,Dexterity Save,Yes,null,null,No,null
28471,The Mighty Nein,139,02:02:42,Travis,Fjord,Dexterity Save,Yes,10,10,No,-1 for eye
28472,The Mighty Nein,139,02:02:42,Marisha,Beau,Dexterity Save,Yes,17,10,No,-3 for eyes
28473,The Mighty Nein,139,02:04:14,Liam,Caleb,Persuasion,Yes,21,12,No,Lucien loses 1 Legendary Action
28474,The Mighty Nein,139,02:06:21,Ashley,Yasha,Other,No,5,null,No,Yasha attacks Beau
28475,The Mighty Nein,139,02:06:51,Ashley,Yasha,Attack,Yes,13,1,Yes,Holy Avenger against Beau
28476,The Mighty Nein,139,02:07:02,Ashley,Yasha,Attack,Yes,19,7,No,Holy Avenger against Beau
28477,The Mighty Nein,139,02:07:18,Ashley,Yasha,Attack,Yes,13,1,Yes,Holy Avenger against Beau
28478,The Mighty Nein,139,02:35:22,Marisha,Beau,Constitution Save,Yes,19,14,No,-3 for eyes
28479,The Mighty Nein,139,02:35:43,Marisha,Beau,Constitution Save,Yes,null,null,No,-3 for eyes
28480,The Mighty Nein,139,02:37:11,Laura,Jester,Constitution Save,Yes,4,1,Yes,null
28481,The Mighty Nein,139,02:43:08,Marisha,Beau,Attack,Yes,13,11,No,Belabor against Lucien- -10 from Blood Curse of the Eyeless
28482,The Mighty Nein,139,02:43:15,Marisha,Beau,Attack,Yes,13,11,No,Belabor against Lucien- -10 from Blood Curse of the Eyeless
28483,The Mighty Nein,139,02:44:17,Marisha,Beau,Persuasion,Yes,null,null,No,disregarded due to advantage
28484,The Mighty Nein,139,02:44:17,Marisha,Beau,Persuasion,Yes,21,20,Yes,null
28485,The Mighty Nein,139,02:44:55,Sam,Veth,Attack,Yes,24,12,No,Aeorian Security Cannon against Lucien
28486,The Mighty Nein,139,02:45:05,Sam,Veth,Damage,No,43,null,No,null
28487,The Mighty Nein,139,02:45:58,Marisha,Beau,Attack,Yes,null,null,No,Belabor against Lucien
28488,The Mighty Nein,139,02:46:30,Marisha,Beau,Constitution Save,Yes,null,null,No,disregarded due to disadvantage
28489,The Mighty Nein,139,02:46:30,Marisha,Beau,Constitution Save,Yes,null,null,No,null
28490,The Mighty Nein,139,02:47:40,Marisha,Beau,Constitution Save,Yes,null,null,No,disregarded due to disadvantage
28491,The Mighty Nein,139,02:47:40,Marisha,Beau,Constitution Save,Yes,null,null,No,null
28492,The Mighty Nein,139,02:48:30,Laura,Jester,Spell Attack,Yes,null,null,No,disregarded due to advantage
28493,The Mighty Nein,139,02:48:30,Laura,Jester,Spell Attack,Yes,22,12,No,Contagion against Lucien
28494,The Mighty Nein,139,02:50:22,Laura,Jester,Persuasion,Yes,24,18,No,Lucien loses 1 Legendary Action
28495,The Mighty Nein,139,02:51:40,Laura,Jester,Wisdom Save,Yes,26,16,No,null
