RollID,Campaign,Episode,Time,Player,Character,Type of Roll,D20?,Total Roll,Natural Roll,Crit?,Notes
10170,Vox Machina,88,03:04:25,Liam,Vax,Attack,Yes,null,1,Yes,Disregarded due to Luck
10171,Vox Machina,88,03:04:25,Liam,Vax,Attack,Yes,null,null,No,Disregarded due to disadvantage
10172,Vox Machina,88,03:04:25,Liam,Vax,Attack,Yes,31,18,No,Whisper with disadvantage and Luck
10173,Vox Machina,88,03:04:49,Liam,Vax,Damage,No,15,null,No,null
10174,Vox Machina,88,03:05:09,Liam,Vax,Attack,Yes,24,13,No,Dagger of Venom
10175,Vox Machina,88,03:05:21,Liam,Vax,Damage,No,10,null,No,null
10176,Vox Machina,88,03:07:25,Taliesin,Percy,Constitution Save,Yes,null,1,Yes,Concentration
10177,Vox Machina,88,03:09:08,Marisha,Keyleth,Wisdom,Yes,28,17,No,null
10178,Vox Machina,88,03:12:17,Laura,Trinket,Attack,Yes,27,18,No,Disregarded due to disadvantage
10179,Vox Machina,88,03:12:17,Laura,Trinket,Attack,Yes,25,16,No,Bite with disadvantage
10180,Vox Machina,88,03:12:40,Laura,Trinket,Damage,No,13,null,No,null
10181,Vox Machina,88,03:17:23,Laura,Summoned Creature,Attack,Yes,null,null,No,Disregarded due to advantage
10182,Vox Machina,88,03:17:23,Laura,Summoned Creature,Attack,Yes,11,3,No,Bite with advantage
10183,Vox Machina,88,03:19:12,Taliesin,Percy,Attack,Yes,null,null,No,Disregarded due to disadvantage
10184,Vox Machina,88,03:19:12,Taliesin,Percy,Attack,Yes,23,10,No,Longsword with disadvantage
10185,Vox Machina,88,03:19:23,Taliesin,Percy,Damage,No,13,null,No,null
10186,Vox Machina,88,03:19:30,Taliesin,Percy,Attack,Yes,null,null,No,Disregarded due to disadvantage
10187,Vox Machina,88,03:19:30,Taliesin,Percy,Attack,Yes,23,10,No,Longsword with disadvantage
10188,Vox Machina,88,03:19:35,Taliesin,Percy,Damage,No,13,null,No,null
10189,Vox Machina,88,03:19:48,Taliesin,Percy,Attack,Yes,29,16,No,Disregarded due to disadvantage
10190,Vox Machina,88,03:19:48,Taliesin,Percy,Attack,Yes,29,16,No,Longsword with disadvantage
10191,Vox Machina,88,03:19:55,Taliesin,Percy,Damage,No,15,null,No,Tentacle 1 is destroyed- Percy is no longer grappled
10192,Vox Machina,88,03:21:24,Taliesin,Percy,Healing,No,18,null,No,Second Wind- Percy heals 18 points
10193,Vox Machina,88,03:23:40,Laura,Summoned Creature,Attack,Yes,22,16,No,Bite with advantage
10194,Vox Machina,88,03:23:40,Laura,Summoned Creature,Attack,Yes,null,null,No,Disregarded due to advantage
10195,Vox Machina,88,03:24:17,Laura,Summoned Creature,Damage,No,13,null,No,null
10196,Vox Machina,88,03:28:27,Sam,Tary,Spell Attack,Yes,null,null,No,Disregarded due to disadvantage
10197,Vox Machina,88,03:28:27,Sam,Tary,Spell Attack,Yes,12,3,No,Alchemical Acid with disadvantage
10198,Vox Machina,88,03:30:00,Liam,Vax,Investigation,Yes,18,10,No,Possible RT use
10199,Vox Machina,88,03:33:07,Marisha,Keyleth,Constitution Save,Yes,22,16,No,Concentration with advantage
10200,Vox Machina,88,03:33:07,Marisha,Keyleth,Constitution Save,Yes,null,null,No,Disregarded due to advantage
10201,Vox Machina,88,03:34:46,Marisha,Keyleth,Dexterity Save,Yes,null,null,No,Disregarded due to disadvantage
10202,Vox Machina,88,03:34:46,Marisha,Keyleth,Dexterity Save,Yes,18,13,No,With disadvantage and Bless
10203,Vox Machina,88,03:35:07,Travis,Grog,Dexterity Save,Yes,null,null,No,Disregarded due to disadvantage
10204,Vox Machina,88,03:35:07,Travis,Grog,Dexterity Save,Yes,13,11,No,With disadvantage and Bless
10205,Vox Machina,88,03:36:44,Marisha,Keyleth,Damage,No,29,null,No,Fireball
10206,Vox Machina,88,03:37:04,Travis,Grog,Other,No,15,15,No,See if the Alchemy Jug breaks
10207,Vox Machina,88,03:39:00,Marisha,Keyleth,Healing,No,11,null,No,Healing Word (2nd)- Keyleth heals 11 points
10208,Vox Machina,88,03:40:47,Marisha,Keyleth,Constitution Save,Yes,16,11,No,Concentration with Bless
10209,Vox Machina,88,03:41:24,Sam,Tary,Constitution Save,Yes,25,19,No,Against Lightning Charge
10210,Vox Machina,88,03:41:29,Taliesin,Percy,Constitution Save,Yes,18,11,No,Against Lightning Charge
10211,Vox Machina,88,03:41:34,Marisha,Keyleth,Constitution Save,Yes,7,2,No,Against Lightning Charge- Keyleth is unconscious
10212,Vox Machina,88,03:41:36,Liam,Vax,Constitution Save,Yes,19,19,No,Against Lightning Charge
10213,Vox Machina,88,03:41:46,Laura,Vex,Constitution Save,Yes,16,14,No,Against Lightning Charge
10214,Vox Machina,88,03:41:50,Laura,Trinket,Constitution Save,Yes,14,12,No,Against Lightning Charge
10215,Vox Machina,88,03:41:52,Travis,Grog,Constitution Save,Yes,15,5,No,Against Lightning Charge
10216,Vox Machina,88,03:43:47,Laura,Summoned Creature,Attack,Yes,null,null,No,Disregarded due to advantage
10217,Vox Machina,88,03:43:47,Laura,Summoned Creature,Attack,Yes,15,7,No,Bite with advantage
10218,Vox Machina,88,03:45:24,Laura,Trinket,Attack,Yes,null,19,No,Disregarded due to disadvantage
10219,Vox Machina,88,03:45:24,Laura,Trinket,Attack,Yes,null,19,No,Bite against Kraken Tentacle 2
10220,Vox Machina,88,03:45:44,Laura,Trinket,Damage,No,10,null,No,null
10221,Vox Machina,88,03:47:01,Taliesin,Percy,Attack,Yes,null,null,No,Disregarded due to disadvantage
10222,Vox Machina,88,03:47:01,Taliesin,Percy,Attack,Yes,17,4,No,Longsword with disadvantage
10223,Vox Machina,88,03:47:14,Taliesin,Percy,Attack,Yes,null,null,No,Disregarded due to disadvantage
10224,Vox Machina,88,03:47:14,Taliesin,Percy,Attack,Yes,19,6,No,Longsword with disadvantage
10225,Vox Machina,88,03:47:24,Taliesin,Percy,Damage,No,13,null,No,null
10226,Vox Machina,88,03:47:35,Taliesin,Percy,Attack,Yes,null,null,No,Disregarded due to disadvantage
10227,Vox Machina,88,03:47:35,Taliesin,Percy,Attack,Yes,16,3,No,Longsword with disadvantage
10228,Vox Machina,88,03:50:17,Laura,Vex,Dexterity Save,Yes,29,17,No,Against Lightning Storm
10229,Vox Machina,88,03:50:17,Sam,Tary,Dexterity Save,Yes,null,null,No,Disregarded due to disadvantage
10230,Vox Machina,88,03:50:20,Sam,Tary,Dexterity Save,Yes,5,5,No,Against Lightning Storm with disadvantage
10231,Vox Machina,88,03:50:20,Taliesin,Percy,Dexterity Save,Yes,null,null,No,Disregarded due to disadvantage
10232,Vox Machina,88,03:50:21,Taliesin,Percy,Dexterity Save,Yes,15,9,No,Against Lightning Storm with disadvantage
10233,Vox Machina,88,03:50:21,Liam,Vax,Dexterity Save,Yes,null,null,No,Disregarded due to disadvantage
10234,Vox Machina,88,03:50:23,Liam,Vax,Dexterity Save,Yes,16,6,No,Against Lightning Storm with disadvantage
10235,Vox Machina,88,03:51:48,Travis,Grog,Healing,No,12,null,No,Potion of Greater Healing- Keyleth heals 12 points- is conscious
10236,Vox Machina,88,03:52:28,Travis,Grog,Attack,Yes,28,12,No,Dwarven Thrower Reckless
10237,Vox Machina,88,03:52:36,Travis,Grog,Damage,No,25,null,No,null
10238,Vox Machina,88,03:53:17,Sam,Tary,Spell Attack,Yes,null,null,No,Disregarded due to disadvantage
10239,Vox Machina,88,03:53:17,Sam,Tary,Spell Attack,Yes,null,null,No,Disregarded due to Luck
10240,Vox Machina,88,03:53:17,Sam,Tary,Spell Attack,Yes,20,11,No,Alchemical Acid with disadvantage and Luck
10241,Vox Machina,88,03:53:34,Sam,Tary,Damage,No,22,null,No,null
10242,Vox Machina,88,03:54:17,Liam,Vax,Attack,Yes,34,null,No,Dagger Sneak Attack with Bless
10243,Vox Machina,88,03:54:19,Liam,Vax,Attack,Yes,null,null,No,Disregarded due to disadvantage
10244,Vox Machina,88,03:54:19,Liam,Vax,Attack,Yes,23,null,No,Whisper with Bless
10245,Vox Machina,88,03:54:59,Liam,Vax,Damage,No,34,null,No,Tentacle 5 is destroyed
10246,Vox Machina,88,04:01:35,Laura,Vex,Damage,No,20,null,No,Kraken is immune to Lightning Damage
10247,Vox Machina,88,04:02:54,Laura,Summoned Creature,Attack,Yes,null,null,No,Disregarded due to advantage
10248,Vox Machina,88,04:02:54,Laura,Summoned Creature,Attack,Yes,21,13,No,Bite with advantage
10249,Vox Machina,88,04:03:09,Laura,Summoned Creature,Damage,No,12,null,No,null
10250,Vox Machina,88,04:08:30,Travis,Grog,Attack,Yes,31,15,No,Dwarven Thrower Reckless Retaliation
10251,Vox Machina,88,04:08:36,Travis,Grog,Damage,No,22,null,No,null
10252,Vox Machina,88,04:09:07,Travis,Grog,Attack,Yes,30,14,No,Dwarven Thrower Reckless
10253,Vox Machina,88,04:09:13,Travis,Grog,Damage,No,16,null,No,Tentacle 6 is destroyed- Grog is no longer grappled
10254,Vox Machina,88,04:09:56,Marisha,Keyleth,Constitution Save,Yes,null,15,No,Concentration
10255,Vox Machina,88,04:09:57,Travis,Grog,Attack,Yes,null,20,Yes,Dwarven Thrower Reckless
10256,Vox Machina,88,04:10:26,Travis,Grog,Damage,No,30,null,No,Tentacle 7 is destroyed- Keyleth is no longer grappled
10257,Vox Machina,88,04:10:52,Travis,Grog,Attack,Yes,32,16,No,Dwarven Thrower Reckless
10258,Vox Machina,88,04:10:56,Travis,Grog,Damage,No,22,null,No,null
10259,Vox Machina,88,04:11:59,Liam,Vax,Dexterity Save,Yes,21,11,No,Disregarded due to disadvantage
10260,Vox Machina,88,04:11:59,Liam,Vax,Dexterity Save,Yes,null,null,No,Against Lightning Storm with disadvantage
10261,Vox Machina,88,04:12:08,Travis,Grog,Dexterity Save,Yes,19,17,No,Against Lightning Storm with Bless
10262,Vox Machina,88,04:12:12,Marisha,Keyleth,Dexterity Save,Yes,21,16,No,Against Lightning Storm with Bless- Keyleth is unconscious
10263,Vox Machina,88,04:12:30,Sam,Tary,Dexterity Save,Yes,null,1,Yes,Against Lightning Storm with disadvantage
10264,Vox Machina,88,04:12:30,Sam,Tary,Dexterity Save,Yes,null,null,No,Disregarded due to disadvantage
10265,Vox Machina,88,04:13:32,Sam,Tary,Healing,No,35,null,No,Healing Draught- Taryon heals 35 points
10266,Vox Machina,88,04:14:28,Liam,Vax,Attack,Yes,null,null,No,Disregarded due to disadvantage
10267,Vox Machina,88,04:14:28,Liam,Vax,Attack,Yes,null,null,No,Whisper Thrown to the ground
10268,Vox Machina,88,04:19:43,Sam,Tary,Strength Save,Yes,11,10,No,Against Current
10269,Vox Machina,88,04:19:49,Taliesin,Percy,Strength Save,Yes,23,17,No,Against Current
10270,Vox Machina,88,04:19:57,Marisha,Keyleth,Strength Save,Yes,21,16,No,Against Current
10271,Vox Machina,88,04:19:58,Liam,Vax,Strength Save,Yes,18,16,No,Against Current
10272,Vox Machina,88,04:20:00,Laura,Vex,Strength Save,Yes,23,18,No,Against Current
10273,Vox Machina,88,04:20:02,Laura,Trinket,Strength Save,Yes,10,7,No,Against Current
10274,Vox Machina,88,04:20:05,Travis,Grog,Strength Save,Yes,null,null,No,Disregarded due to advantage
10275,Vox Machina,88,04:20:05,Travis,Grog,Strength Save,Yes,22,9,No,Against Current with advantage
10276,Vox Machina,88,04:20:34,Laura,Summoned Creature,Strength Save,Yes,18,14,No,Against Current
10277,Vox Machina,88,04:21:47,Laura,Vex,Attack,Yes,25,12,No,Disregarded due to disadvantage
10278,Vox Machina,88,04:21:47,Laura,Vex,Attack,Yes,25,12,No,Fenthras with disadvantage
10279,Vox Machina,88,04:21:54,Laura,Vex,Damage,No,21,null,No,Kraken is immune to Lightning Damage- Tentacle 8 is destroyed- Vax'ildan is no longer grappled
10280,Vox Machina,88,04:22:30,Laura,Vex,Stealth,Yes,22,12,No,null
10281,Vox Machina,88,04:22:45,Laura,Summoned Creature,Attack,Yes,null,null,No,Disregarded due to advantage
10282,Vox Machina,88,04:22:45,Laura,Summoned Creature,Attack,Yes,26,18,No,Bite with advantage
10283,Vox Machina,88,04:22:57,Laura,Summoned Creature,Damage,No,14,null,No,null
10284,Vox Machina,88,04:26:51,Travis,Grog,Intelligence,Yes,9,11,No,null
10285,Vox Machina,88,04:27:30,Travis,Grog,Attack,Yes,null,20,Yes,Dwarven Thrower Reckless
10286,Vox Machina,88,04:27:46,Travis,Grog,Damage,No,35,null,No,Tentacle 9 is destroyed
10287,Vox Machina,88,04:28:54,Travis,Grog,Attack,Yes,23,7,No,Dwarven Thrower Reckless
10288,Vox Machina,88,04:28:59,Travis,Grog,Damage,No,17,null,No,null
10289,Vox Machina,88,04:29:11,Travis,Grog,Attack,Yes,31,15,No,Dwarven Thrower Reckless
10290,Vox Machina,88,04:29:14,Travis,Grog,Damage,No,25,null,No,Tentacle 10 is destroyed
10291,Vox Machina,88,04:30:20,Sam,Tary,Attack,Yes,21,14,No,Disregarded due to disadvantage
10292,Vox Machina,88,04:30:20,Sam,Tary,Attack,Yes,17,10,No,Ring of the Ram (3 charges) with disadvantage
10293,Vox Machina,88,04:31:26,Travis,Grog,Attack,Yes,31,15,No,Dwarven Thrower Reckless Retaliation
10294,Vox Machina,88,04:31:31,Travis,Grog,Damage,No,21,null,No,null
10295,Vox Machina,88,04:31:39,Liam,Vax,Death Save,Yes,null,null,No,Disregarded due to advantage
10296,Vox Machina,88,04:31:39,Liam,Vax,Death Save,Yes,null,null,No,With advantage- success
10297,Vox Machina,88,04:33:48,Marisha,Keyleth,Wisdom,Yes,23,17,No,Grasping Vine- Grog is no longer grappled
10298,Vox Machina,88,04:35:58,Marisha,Keyleth,Healing,No,8,null,No,Healing Word (2nd)- Keyleth heals 8 points
10299,Vox Machina,88,04:36:56,Sam,Tary,Constitution Save,Yes,12,6,No,Against Lightning Charge
10300,Vox Machina,88,04:37:09,Marisha,Keyleth,Constitution Save,Yes,null,1,Yes,Against Lightning Charge- Keyleth is unconscious
10301,Vox Machina,88,04:37:54,Laura,Vex,Constitution Save,Yes,20,18,No,Against Lightning Charge
10302,Vox Machina,88,04:37:59,Laura,Trinket,Constitution Save,Yes,4,2,No,Against Lightning Charge
10303,Vox Machina,88,04:38:01,Travis,Grog,Constitution Save,Yes,23,13,No,Against Lightning Charge
10304,Vox Machina,88,04:40:19,Laura,Vex,Attack,Yes,null,null,No,Disregarded due to disadvantage
10305,Vox Machina,88,04:40:19,Laura,Vex,Attack,Yes,23,10,No,Fenthras with disadvantage
10306,Vox Machina,88,04:40:38,Laura,Vex,Damage,No,14,null,No,Kraken is immune to Lightning Damage
10307,Vox Machina,88,04:40:38,Laura,Vex,Damage,No,18,null,No,Hail of Thorns Damage
10308,Vox Machina,88,04:41:20,Laura,Vex,Attack,Yes,null,null,No,Disregarded due to disadvantage
10309,Vox Machina,88,04:41:20,Laura,Vex,Attack,Yes,29,16,No,Fenthras with disadvantage
10310,Vox Machina,88,04:47:14,Travis,Grog,Investigation,Yes,null,1,Yes,null
10311,Vox Machina,88,04:47:37,Travis,Grog,Healing,No,16,null,No,Potion of Greater Healing- Grog heals 16 points
10312,Vox Machina,88,04:48:12,Laura,Summoned Creature,Attack,Yes,null,null,No,Disregarded due to advantage
10313,Vox Machina,88,04:48:12,Laura,Summoned Creature,Attack,Yes,22,14,No,Bite with advantage
10314,Vox Machina,88,04:48:20,Laura,Summoned Creature,Damage,No,14,null,No,Tentacle 4 is destroyed
10315,Vox Machina,88,04:51:40,Sam,Tary,Other,No,5,null,No,Prismatic Spray Beam
10316,Vox Machina,88,04:51:51,Sam,Tary,Damage,No,35,null,No,Prismatic Spray
10317,Vox Machina,88,04:52:40,Liam,Vax,Death Save,Yes,null,null,No,Disregarded due to advantage
10318,Vox Machina,88,04:52:40,Liam,Vax,Death Save,Yes,null,null,No,With advantage- success
10319,Vox Machina,88,04:53:10,Marisha,Keyleth,Death Save,Yes,3,3,No,Failure
10320,Vox Machina,88,04:53:38,Sam,Tary,Dexterity Save,Yes,11,11,No,Against Lightning Storm
10321,Vox Machina,88,04:53:38,Laura,Vex,Dexterity Save,Yes,19,9,No,Against Lightning Storm
10322,Vox Machina,88,04:53:38,Laura,Trinket,Dexterity Save,Yes,5,3,No,Against Lightning Storm- Trinket is unconscious
10323,Vox Machina,88,04:54:20,Laura,Vex,Healing,No,7,null,No,Cure Wounds (3rd)- Keyleth heals 7 points- is conscious
10324,Vox Machina,88,04:55:52,Laura,Summoned Creature,Attack,Yes,null,null,No,Disregarded due to advantage
10325,Vox Machina,88,04:55:52,Laura,Summoned Creature,Attack,Yes,28,20,No,Bite with advantage- bad math/mod
10326,Vox Machina,88,04:56:12,Laura,Summoned Creature,Damage,No,12,null,No,null
10327,Vox Machina,88,04:58:58,Travis,Grog,Attack,Yes,29,13,No,Dwarven Thrower Reckless
10328,Vox Machina,88,04:59:18,Travis,Grog,Damage,No,20,4,No,null
10329,Vox Machina,88,04:59:21,Travis,Grog,Attack,Yes,22,6,No,Dwarven Thrower Reckless
10330,Vox Machina,88,04:59:28,Travis,Grog,Damage,No,24,null,No,null
10331,Vox Machina,88,04:59:32,Travis,Grog,Attack,Yes,null,20,Yes,Dwarven Thrower Reckless
10332,Vox Machina,88,04:59:48,Travis,Grog,Damage,No,51,null,No,Grog and Vax'ildan are no longer swallowed
10333,Vox Machina,88,05:02:15,Sam,Tary,Attack,Yes,null,null,No,Disregarded due to disadvantage
10334,Vox Machina,88,05:02:15,Sam,Tary,Attack,Yes,null,1,Yes,Rod of Mercurial Form (crossbow) with disadvantage
10335,Vox Machina,88,05:02:50,Liam,Vax,Death Save,Yes,null,null,No,Disregarded due to advantage
10336,Vox Machina,88,05:02:50,Liam,Vax,Death Save,Yes,null,null,No,With advantage- Vax'ildan is dead
10337,Vox Machina,88,05:05:18,Sam,Tary,Dexterity Save,Yes,18,18,No,Against Lightning Storm
10338,Vox Machina,88,05:05:18,Travis,Grog,Dexterity Save,Yes,17,15,No,Against Lightning Storm
10339,Vox Machina,88,05:06:20,Travis,Grog,Attack,Yes,23,7,No,Dwarven Thrower Reckless Retaliation
10340,Vox Machina,88,05:06:30,Travis,Grog,Damage,No,23,null,No,Tentacle 3 is destroyed- Grog is no longer grappled
10341,Vox Machina,88,05:07:12,Sam,Tary,Dexterity Save,Yes,null,null,No,Disregarded due to disadvantage
10342,Vox Machina,88,05:07:12,Sam,Tary,Dexterity Save,Yes,18,16,No,Against Lightning Storm with disadvantage- Taryon is unconscious
10343,Vox Machina,88,05:07:12,Travis,Grog,Dexterity Save,Yes,null,null,No,Disregarded due to advantage
10344,Vox Machina,88,05:07:12,Travis,Grog,Dexterity Save,Yes,20,18,No,Against Lightning Storm with advantage
10345,Vox Machina,88,05:08:12,Travis,Grog,Dexterity Save,Yes,null,null,No,Disregarded due to advantage
10346,Vox Machina,88,05:08:12,Travis,Grog,Dexterity Save,Yes,19,17,No,Against Lightning Storm with advantage
10347,Vox Machina,88,05:11:08,Travis,Grog,Wisdom Save,Yes,3,3,No,Disregarded due to advantage
10348,Vox Machina,88,05:11:08,Travis,Grog,Wisdom Save,Yes,5,5,No,Against Friends with advantage
10349,Vox Machina,88,05:11:28,Taliesin,Percy,Persuasion,Yes,null,20,Yes,With advantage
10350,Vox Machina,88,05:11:28,Taliesin,Percy,Persuasion,Yes,null,null,No,Disregarded due to advantage
10351,Vox Machina,88,05:14:34,Travis,Grog,Healing,No,7,null,No,Potion of Common Healing- Grog heals 7 points
10352,Vox Machina,88,05:14:46,Sam,Tary,Death Save,Yes,11,11,No,null
10353,Vox Machina,88,05:15:15,Travis,Grog,Dexterity Save,Yes,null,null,No,Disregarded due to disadvantage
10354,Vox Machina,88,05:15:15,Travis,Grog,Dexterity Save,Yes,16,14,No,Against Lightning Storm with disadvantage
10355,Vox Machina,88,05:16:05,Taliesin,Percy,Healing,No,6,null,No,Potion of Common Healing- Taryon heals 6 points- is conscious
10356,Vox Machina,88,05:18:10,Travis,Grog,Attack,Yes,32,16,No,Dwarven Thrower Reckless
10357,Vox Machina,88,05:18:17,Travis,Grog,Damage,No,20,null,No,null
10358,Vox Machina,88,05:18:17,Travis,Grog,Damage,No,24,null,No,null
10359,Vox Machina,88,05:18:20,Travis,Grog,Attack,Yes,26,10,No,Dwarven Thrower Reckless
10360,Vox Machina,88,05:18:32,Travis,Grog,Attack,Yes,23,7,No,Dwarven Thrower Reckless
10361,Vox Machina,88,05:18:38,Travis,Grog,Damage,No,19,null,No,Grog is no longer swallowed
10362,Vox Machina,89,00:19:32,Travis,Grog,Attack,Yes,23,7,No,Dwarven Thrower Reckless (Thrown)
10363,Vox Machina,89,00:19:49,Travis,Grog,Damage,No,25,null,No,null
10364,Vox Machina,89,00:42:05,Laura,Vex,Investigation,Yes,22,15,No,null
10365,Vox Machina,89,00:48:44,Laura,Vex,Persuasion,Yes,25,17,No,null
10366,Vox Machina,89,00:51:37,Marisha,Keyleth,Wisdom,Yes,20,14,No,null
10367,Vox Machina,89,00:54:09,Travis,Grog,Intimidation,Yes,22,9,No,(uses strength mod)
10368,Vox Machina,89,01:07:02,Taliesin,Percy,Insight,Yes,13,10,No,null
10369,Vox Machina,89,01:41:52,Taliesin,Percy,Perception,Yes,16,8,No,null
10370,Vox Machina,89,02:14:18,Travis,Grog,Deception,Yes,15,12,No,null
10371,Vox Machina,89,02:14:26,Sam,Tary,Insight,Yes,8,9,No,null
10372,Vox Machina,89,02:19:19,Travis,Grog,Perception,Yes,19,19,No,null
10373,Vox Machina,89,02:19:21,Laura,Vex,Perception,Yes,29,16,No,null
10374,Vox Machina,89,02:19:23,Liam,Vax,Perception,Yes,22,10,No,Possible RT use
10375,Vox Machina,89,02:19:25,Marisha,Keyleth,Perception,Yes,23,12,No,null
10376,Vox Machina,89,02:19:31,Taliesin,Percy,Perception,Yes,27,19,No,null
10377,Vox Machina,89,02:19:31,Taliesin,Percy,Perception,Yes,11,3,No,Disregarded
10378,Vox Machina,89,02:48:32,Ashley,Pike,Insight,Yes,null,20,Yes,null
10379,Vox Machina,89,02:50:50,Travis,Grog,Insight,Yes,null,20,Yes,null
10380,Vox Machina,89,02:56:57,Taliesin,Percy,Tinkering,Yes,18,7,No,null
10381,Vox Machina,89,02:58:19,Laura,Vex,Investigation,Yes,26,19,No,null
10382,Vox Machina,89,02:58:25,Liam,Vax,Investigation,Yes,23,15,No,null
10383,Vox Machina,89,03:02:56,Liam,Vax,Investigation,Yes,22,14,No,null
10384,Vox Machina,89,03:05:51,Liam,Vax,Thieves' Tools,Yes,26,11,No,null
10385,Vox Machina,89,03:15:41,Laura,Vex,Wisdom Save,Yes,null,null,No,Disregarded due to advantage
10386,Vox Machina,89,03:15:41,Laura,Vex,Wisdom Save,Yes,23,null,No,With advantage and Bless
10387,Vox Machina,90,00:36:16,Laura,Vex,Insight,Yes,13,4,No,null
10388,Vox Machina,90,00:55:01,Liam,Vax,Investigation,Yes,20,11,No,null
10389,Vox Machina,90,00:58:11,Taliesin,Percy,Dexterity,Yes,22,16,No,Pottery
10390,Vox Machina,90,00:59:14,Taliesin,Percy,Tinkering,Yes,21,10,No,Prof + INT
10391,Vox Machina,90,01:00:48,Sam,Tary,Persuasion,Yes,24,17,No,null
10392,Vox Machina,90,01:03:21,Sam,Tary,Dexterity,Yes,null,null,No,Disregarded due to Luck
10393,Vox Machina,90,01:03:21,Sam,Tary,Dexterity,Yes,17,17,No,With Luck
10394,Vox Machina,90,01:07:34,Liam,Vax,Disguise Kit,Yes,null,null,No,Disregarded due to Luck
10395,Vox Machina,90,01:07:34,Liam,Vax,Disguise Kit,Yes,null,20,Yes,With Luck
10396,Vox Machina,90,01:10:43,Laura,Vex,Perception,Yes,24,9,No,null
10397,Vox Machina,90,01:23:24,Laura,Vex,Insight,Yes,14,5,No,null
10398,Vox Machina,90,01:36:26,Taliesin,Percy,Investigation,Yes,16,11,No,null
10399,Vox Machina,90,01:41:51,Marisha,Keyleth,Persuasion,Yes,11,11,No,null
10400,Vox Machina,90,01:46:47,Marisha,Keyleth,Perception,Yes,31,19,No,null
10401,Vox Machina,90,02:11:15,Sam,Tary,Deception,Yes,10,8,No,With Luck
10402,Vox Machina,90,02:11:15,Sam,Tary,Deception,Yes,null,null,No,Disregarded due to Luck
10403,Vox Machina,90,02:15:32,Travis,Grog,Perception,Yes,15,15,No,null
10404,Vox Machina,90,02:18:49,Travis,Grog,Persuasion,Yes,null,20,Yes,null
10405,Vox Machina,90,02:23:00,Sam,Tary,Persuasion,Yes,24,17,No,null
10406,Vox Machina,90,02:24:46,Sam,Tary,Intelligence,Yes,20,16,No,null
10407,Vox Machina,90,02:29:14,Sam,Tary,Persuasion,Yes,22,15,No,null
10408,Vox Machina,90,02:32:04,Travis,Grog,Perception,Yes,2,2,No,null
10409,Vox Machina,90,02:33:10,Travis,Grog,Intimidation,Yes,17,11,No,null
10410,Vox Machina,90,02:33:18,Sam,Tary,Insight,Yes,16,17,No,null
10411,Vox Machina,90,02:33:43,Sam,Tary,Constitution Save,Yes,null,20,Yes,null
10412,Vox Machina,90,02:34:21,Travis,Grog,Deception,Yes,9,8,No,null
10413,Vox Machina,90,02:54:39,Laura,Vex,Investigation,Yes,13,5,No,null
10414,Vox Machina,90,02:57:24,Laura,Vex,Investigation,Yes,25,17,No,null
10415,Vox Machina,90,03:14:36,Liam,Vax,Insight,Yes,null,1,Yes,null
10416,Vox Machina,90,03:14:41,Taliesin,Percy,Insight,Yes,13,10,No,null
10417,Vox Machina,90,03:14:52,Travis,Grog,Deception,Yes,20,19,No,null
10418,Vox Machina,90,03:16:34,Marisha,Keyleth,Insight,Yes,21,9,No,null
10419,Vox Machina,90,03:18:52,Laura,Vex,Insight,Yes,11,2,No,null
10420,Vox Machina,90,03:20:14,Taliesin,Percy,Insight,Yes,null,20,Yes,null
10421,Vox Machina,90,03:20:15,Marisha,Keyleth,Insight,Yes,15,3,No,null
10422,Vox Machina,90,03:20:18,Laura,Vex,Insight,Yes,24,15,No,null
10423,Vox Machina,91,01:39:11,Laura,Vex,Perception,Yes,30,15,No,null
10424,Vox Machina,91,01:39:12,Liam,Vax,Perception,Yes,24,10,No,Possible RT use
10425,Vox Machina,91,01:41:06,Laura,Vex,Stealth,Yes,18,7,No,null
10426,Vox Machina,91,01:53:33,Marisha,Keyleth,Perception,Yes,14,2,No,null
10427,Vox Machina,91,01:56:54,Taliesin,Percy,Investigation,Yes,null,20,Yes,null
10428,Vox Machina,91,02:02:20,Laura,Vex,Perception,Yes,25,10,No,null
10429,Vox Machina,91,02:05:07,Taliesin,Percy,Stealth,Yes,15,9,No,null
10430,Vox Machina,91,02:06:51,Liam,Vax,Perception,Yes,27,13,No,null
10431,Vox Machina,91,02:15:23,Laura,Vex,Perception,Yes,27,12,No,null
10432,Vox Machina,91,02:15:39,Laura,Vex,Perception,Yes,17,2,No,null
10433,Vox Machina,91,02:18:40,Laura,Vex,Deception,Yes,21,12,No,null
10434,Vox Machina,91,02:31:22,Marisha,Keyleth,Perception,Yes,24,12,No,null
10435,Vox Machina,91,02:41:54,Laura,Vex,Insight,Yes,17,8,No,null
10436,Vox Machina,91,02:43:41,Laura,Vex,Persuasion,Yes,18,10,No,null
10437,Vox Machina,91,02:48:54,Laura,Vex,Investigation,Yes,13,5,No,null
10438,Vox Machina,91,02:48:55,Liam,Vax,Investigation,Yes,18,9,No,null
10439,Vox Machina,91,03:04:05,Taliesin,Percy,Intelligence,Yes,12,7,No,null
10440,Vox Machina,91,03:04:48,Marisha,Keyleth,Other,No,10,null,No,Heroes' Feast HP
10441,Vox Machina,91,03:55:18,Marisha,Keyleth,Stealth,Yes,21,13,No,null
10442,Vox Machina,91,04:00:23,Marisha,Keyleth,Deception,Yes,6,6,No,null
